1455213065.83, 6.9489, -0.0413, -0.1337
1455213065.92, 7.2114, -0.027, -0.0805
1455213066.02, 7.5233, -0.0336, -0.0802
1455213066.12, 7.811, -0.0454, -0.1091
1455213066.22, 8.1699, -0.0359, -0.0716
1455213066.32, 8.4488, -0.0524, -0.1168
1455213066.43, 8.7688, -0.0339, -0.0261
1455213066.52, 9.1098, -0.0962, -0.1214
1455213066.62, 9.4073, -0.0424, 0.0
1455213066.72, 9.712, -0.0372, 0.0
1455213066.83, 10.0357, -0.035, 0.0
1455213066.92, 10.341, -0.0337, 0.0
1455213067.03, 10.6604, -0.0376, 0.0
1455213067.12, 10.9718, -0.0379, -0.0233
1455213067.22, 11.2587, -0.0452, 0.0235
1455213067.33, 11.5805, -0.0395, -0.0168
1455213067.42, 11.8898, -0.0451, -0.0146
1455213067.52, 12.1858, -0.0399, -0.0162
1455213067.63, 12.5026, -0.0286, -0.0179
1455213067.73, 12.8192, -0.0122, -0.0252
1455213067.83, 13.1111, -0.0081, -0.0174
1455213067.92, 13.4091, 0.0003, -0.0233
1455213068.03, 13.6991, -0.0077, -0.0155
1455213068.12, 13.9944, 0.0025, -0.0409
1455213068.23, 14.2887, 0.0027, -0.0211
1455213068.32, 14.5757, 0.0057, -0.0217
1455213068.42, 14.8726, -0.0031, -0.0223
1455213068.53, 15.1607, 0.0011, -0.0223
1455213068.63, 15.4537, -0.0033, -0.0248
1455213068.73, 15.7365, -0.0115, -0.0252
1455213068.83, 16.0318, -0.0266, -0.0268
1455213068.93, 16.2671, 0.0511, -0.1618
1455213069.03, 16.6046, -0.0391, -0.0296
1455213069.13, 16.8821, -0.0302, -0.0194
1455213069.22, 17.1732, -0.0396, 0.0
1455213069.32, 17.462, -0.0502, 0.0
1455213069.42, 17.7675, -0.0436, -0.1002
1455213069.53, 18.0266, -0.0551, 0.0
1455213069.62, 18.3077, -0.0597, 0.0
1455213069.84, 18.8598, -0.0385, -0.0908
1455213069.92, 19.1466, -0.0539, 0.0
1455213070.03, 19.3789, -0.0103, -0.0987
1455213070.13, 19.6759, -0.0244, -0.1035
1455213070.22, 20.0239, 0.0012, -0.0762
1455213070.52, 20.9613, -0.1079, -0.1248
1455213070.64, 21.1181, -0.0747, 0.0402
1455213070.72, 21.3676, -0.0542, 0.0
1455213070.82, 21.669, -0.0657, 0.0295
1455213070.92, 21.9523, -0.0622, 0.0407
1455213071.03, 22.2219, -0.0541, -0.0001
1455213071.13, 22.4491, -0.0494, 0.0
1455213071.22, 22.7267, -0.0523, 0.0
1455213071.32, 22.9947, -0.0475, 0.0
1455213071.43, 23.2617, -0.0546, 0.0
1455213071.52, 23.5292, -0.0585, 0.0
1455213071.62, 23.8028, -0.0599, 0.0
1455213071.72, 24.0692, -0.0376, 0.0
1455213071.82, 24.3338, -0.0665, 0.0
1455213071.93, 24.5944, -0.054, 0.0
1455213072.12, 25.1207, -0.0392, 0.0
1455213072.22, 25.3938, -0.0397, 0.0
1455213072.32, 25.6493, -0.0335, 0.0
1455213072.42, 25.9132, -0.0477, 0.0
1455213072.52, 26.1714, -0.0148, 0.0
1455213072.62, 26.4323, -0.0237, 0.0
1455213072.72, 26.6913, -0.0083, 0.0
1455213072.83, 26.9508, 0.0098, 0.0
1455213072.93, 27.1934, 0.0109, 0.0
1455213073.01, 27.4436, 0.0128, 0.0
1455213073.12, 27.7035, 0.0133, 0.0
1455213073.23, 27.9641, 0.0165, 0.0
1455213073.32, 28.2112, -0.0019, 0.0
1455213073.43, 28.4653, 0.0056, 0.0
1455213073.53, 28.7215, 0.0141, 0.0
1455213073.62, 28.9729, 0.0252, 0.0
1455213073.83, 29.4885, -0.0045, 0.0
1455213074.12, 30.2269, 0.0219, 0.0
1455213074.21, 30.4874, 0.0403, 0.0
1455213074.33, 30.7185, 0.0065, 0.0
1455213074.43, 30.9599, 0.0308, 0.0
1455213074.52, 31.2084, 0.0559, 0.0
1455213074.62, 31.4481, 0.023, 0.0
1455213074.73, 31.6872, 0.0512, 0.0
1455213074.93, 32.1532, 0.0208, 0.0
1455213075.12, 32.6316, 0.0205, 0.0
1455213075.22, 32.8625, 0.0566, 0.0
1455213075.33, 33.0983, 0.0282, 0.0
1455213075.42, 33.3266, 0.0654, 0.0
1455213075.52, 33.5759, 0.0345, 0.0
1455213075.62, 33.8045, 0.0767, 0.0
1455213075.72, 34.0367, 0.0497, 0.0
1455213075.82, 34.2795, 0.0908, 0.0
1455213075.92, 34.4998, 0.065, 0.0
1455213076.72, 36.3699, 0.0873, 0.0
1455213077.12, 36.5323, 0.3032, 0.0
1455213077.53, 36.6681, 0.5232, 0.0
1455213077.83, 36.7622, 0.6704, 0.0
