1678860554.38, 6.9595, 0.2925, 0.0
1678860554.48, 7.1659, 0.3059, 0.0
1678860554.57, 7.36, 0.2963, 0.0
1678860554.67, 7.5946, 0.3172, 0.0
1678860554.78, 7.7977, 0.3108, 0.0
1678860554.87, 7.9938, 0.3269, 0.0
1678860555.07, 8.3981, 0.3031, 0.1922
1678860555.18, 8.6024, 0.3031, 0.1887
1678860555.28, 8.8597, 0.3341, 0.0
1678860555.37, 9.0682, 0.3383, 0.0
1678860555.48, 9.2824, 0.3266, 0.0
1678860555.78, 9.9043, 0.3521, 0.0
1678860555.88, 10.0957, 0.3388, 0.0504
1678860555.97, 10.2973, 0.3477, 0.0401
1678860556.07, 10.5058, 0.351, 0.0363
1678860556.17, 10.7037, 0.3346, 0.0356
1678860556.27, 10.9034, 0.3521, 0.0347
1678860556.38, 11.1103, 0.3492, 0.0339
1678860556.48, 11.2841, 0.3566, 0.0333
1678860556.58, 11.4833, 0.3647, 0.0256
1678860556.67, 11.6775, 0.3748, 0.0391
1678860556.77, 11.8812, 0.3738, 0.0223
1678860556.87, 12.0714, 0.3748, 0.0301
1678860556.98, 12.2537, 0.36, -0.0072
1678860557.07, 12.4498, 0.3567, -0.0262
1678860557.17, 12.6405, 0.3637, -0.01
1678860557.28, 12.8356, 0.3601, -0.0093
1678860557.37, 13.0318, 0.3716, -0.0121
1678860557.47, 13.2178, 0.3664, -0.1103
1678860557.57, 13.4603, 0.3453, -0.1064
1678860557.68, 13.6382, 0.3897, 0.0425
1678860557.77, 13.7835, 0.4073, 0.1007
1678860557.88, 14.0241, 0.4068, 0.0217
1678860557.97, 14.2167, 0.4062, 0.0199
1678860558.08, 14.4066, 0.4043, 0.0277
1678860558.18, 14.5937, 0.3979, 0.0318
1678860558.27, 14.7798, 0.3968, 0.0335
1678860558.38, 14.966, 0.4135, 0.0284
1678860558.47, 15.1502, 0.4141, 0.0316
1678860558.57, 15.3459, 0.4201, 0.0204
1678860558.68, 15.5216, 0.4266, 0.0269
1678860558.77, 15.7241, 0.425, 0.0216
1678860558.88, 15.9027, 0.4231, 0.0247
1678860558.98, 16.0732, 0.4249, 0.0252
1678860559.07, 16.2562, 0.4429, 0.0219
1678860559.18, 16.4272, 0.4338, 0.0306
1678860559.28, 16.5998, 0.4335, 0.0409
1678860559.37, 16.7786, 0.4447, 0.0107
1678860559.48, 16.9537, 0.4495, 0.0096
1678860559.58, 17.1325, 0.4571, 0.0124
