1676256388.02, 9.4975, -0.4206, -0.2097
1676256388.11, 9.8063, -0.4314, -0.2043
1676256388.21, 10.1002, -0.4018, -0.1994
1676256388.31, 10.4462, -0.4057, -0.1934
1676256388.41, 10.7386, -0.4407, -0.1883
1676256388.51, 10.9172, -0.3942, 0.0
1676256388.61, 11.3216, -0.4595, -0.1783
1676256388.72, 11.5987, -0.4257, -0.1736
1676256388.81, 11.9012, -0.4311, -0.1684
1676256388.91, 12.1843, -0.4287, -0.1636
1676256389.01, 12.4606, -0.4222, -0.1097
1676256389.11, 12.7576, -0.4265, -0.1063
1676256389.21, 13.0477, -0.4409, -0.1276
1676256389.31, 13.3246, -0.4411, -0.1529
1676256389.41, 13.6103, -0.4405, -0.1595
1676256389.52, 13.9123, -0.4509, -0.1589
1676256389.61, 14.1978, -0.4441, -0.1545
1676256389.71, 14.5035, -0.4576, -0.1372
1676256389.82, 14.8179, -0.4791, -0.1311
1676256389.91, 15.0787, -0.4909, -0.1005
1676256390.02, 15.3732, -0.4925, -0.0854
1676256390.11, 15.6712, -0.4973, -0.0915
1676256390.21, 15.9854, -0.5059, -0.1045
1676256390.31, 16.2289, -0.5016, -0.0576
1676256390.41, 16.5199, -0.5008, -0.0563
1676256390.51, 16.806, -0.5068, -0.0557
1676256390.61, 17.0937, -0.5133, -0.0563
1676256390.71, 17.3762, -0.515, -0.0542
1676256390.82, 17.663, -0.5286, -0.054
1676256390.91, 17.9476, -0.5308, -0.0514
1676256391.01, 18.2413, -0.5449, -0.1191
1676256391.12, 18.5024, -0.5379, -0.0752
1676256391.21, 18.7747, -0.5414, -0.0718
1676256391.32, 19.0498, -0.5486, -0.0689
1676256391.41, 19.3243, -0.561, -0.0735
1676256391.51, 19.5804, -0.5463, -0.0456
1676256391.62, 19.8625, -0.5723, -0.0814
1676256391.71, 20.1248, -0.5744, -0.0783
1676256391.81, 20.3827, -0.5809, -0.0737
1676256391.92, 20.6402, -0.5852, -0.0703
1676256392.01, 20.8961, -0.5872, -0.0677
1676256392.12, 21.148, -0.5903, -0.0732
1676256392.21, 21.4017, -0.5911, -0.0711
1676256392.32, 21.6536, -0.5871, -0.0667
1676256392.41, 21.9039, -0.5831, -0.068
1676256392.52, 22.1583, -0.5817, -0.0705
1676256392.62, 22.4147, -0.5751, -0.074
1676256392.71, 22.6713, -0.5692, -0.0785
1676256392.81, 22.9198, -0.5578, -0.0634
1676256392.92, 23.2006, -0.5403, -0.0357
1676256393.02, 23.4424, -0.5439, -0.0541
1676256393.12, 23.7053, -0.5368, -0.0567
1676256393.21, 23.9666, -0.5308, -0.061
1676256393.31, 24.228, -0.5246, -0.0343
1676256393.42, 24.4833, -0.5229, -0.0367
1676256393.52, 24.676, -0.5621, -0.1975
1676256393.61, 25.0001, -0.5148, -0.0398
1676256393.71, 25.2601, -0.5169, -0.0435
1676256393.81, 25.5181, -0.5098, -0.0451
1676256393.92, 25.7864, -0.5144, -0.0476
1676256394.01, 26.0405, -0.5143, -0.0518
1676256394.11, 26.3051, -0.5054, -0.0544
1676256394.21, 26.5577, -0.514, -0.0515
1676256394.31, 26.8079, -0.5056, -0.0583
1676256394.42, 27.083, -0.4942, 0.0
1676256394.51, 27.3293, -0.5019, -0.1153
1676256394.61, 27.6068, -0.4899, -0.1282
1676256394.72, 27.8579, -0.4901, -0.1263
1676256394.81, 28.1226, -0.4871, -0.1311
1676256394.92, 28.3664, -0.4903, -0.1267
1676256395.01, 28.617, -0.4822, -0.1196
1676256395.11, 28.8514, -0.4801, -0.0974
1676256395.22, 29.0812, -0.4739, -0.0592
1676256395.31, 29.3361, -0.4868, -0.0712
1676256395.41, 29.1716, -0.5857, -0.1393
1676256395.61, 30.0769, -0.4649, -0.0565
1676256395.71, 30.3187, -0.4545, -0.058
1676256395.81, 30.4876, -0.4917, -0.0858
1676256396.01, 31.0779, -0.4882, -0.0217
1676256396.11, 31.0417, -0.511, -0.1715
1676256396.32, 31.7693, -0.4654, 0.0
1676256396.41, 32.0009, -0.4593, 0.0
