1676268857.37, 9.4396, -0.7728, -0.2097
1676268857.47, 9.6536, -0.8026, -0.206
1676268857.56, 9.8849, -0.794, -0.202
1676268857.67, 10.1009, -0.8246, -0.1982
1676268857.77, 10.3162, -0.816, -0.1945
1676268857.86, 10.5425, -0.8501, -0.1905
1676268857.97, 10.7627, -0.8637, -0.1867
1676268858.07, 10.9711, -0.8759, -0.183
1676268858.16, 11.1747, -0.8521, -0.1796
1676268858.27, 11.3894, -0.8853, -0.1758
1676268858.37, 11.5866, -0.8986, -0.1724
1676268858.47, 11.789, -0.8967, -0.1689
1676268858.56, 11.978, -0.8769, -0.1657
1676268858.67, 12.1257, -0.8798, -0.143
1676268858.76, 12.3372, -0.8797, -0.1409
1676268858.87, 12.5373, -0.8923, -0.1476
1676268858.97, 12.7443, -0.9069, -0.1335
1676268859.07, 12.9409, -0.9104, -0.1414
1676268859.17, 13.1461, -0.9145, -0.1456
1676268859.27, 13.3448, -0.918, -0.1498
1676268859.37, 13.552, -0.929, -0.1459
1676268859.46, 13.7388, -0.9295, -0.1539
1676268859.57, 13.9424, -0.9471, -0.1425
1676268859.67, 14.1371, -0.9604, -0.1565
1676268859.77, 14.3359, -0.9644, -0.1501
1676268859.87, 14.5413, -0.9751, -0.1409
1676268859.97, 14.7555, -0.9845, -0.1342
1676268860.07, 14.9666, -0.9921, -0.1347
1676268860.17, 15.1695, -0.997, -0.124
1676268860.27, 15.3105, -1.0111, -0.1036
1676268860.47, 15.7209, -1.0184, -0.1036
1676268860.67, 16.0877, -1.0266, -0.0913
1676268860.77, 16.2663, -1.039, -0.0744
1676268860.91, 16.44, -1.0309, -0.053
1676268861.0, 16.6283, -1.0308, -0.0511
1676268861.11, 16.808, -1.0337, -0.0488
1676268861.24, 16.9879, -1.0287, -0.0493
1676268861.34, 17.1726, -1.0409, -0.0446
1676268861.44, 17.3522, -1.0433, -0.0439
1676268861.54, 17.5348, -1.0525, -0.0421
1676268861.64, 17.7119, -1.0542, -0.0412
1676268861.73, 17.8895, -1.056, -0.0403
1676268861.84, 18.0706, -1.0542, -0.0735
1676268861.94, 18.2441, -1.0635, -0.0673
1676268862.03, 18.4181, -1.0647, -0.066
1676268862.12, 18.5898, -1.0656, -0.062
1676268862.22, 18.771, -1.0681, -0.0658
1676268862.33, 18.9272, -1.0658, -0.0485
1676268862.41, 19.0336, -1.0309, 0.0237
1676268862.52, 19.208, -1.0277, 0.0208
1676268862.62, 19.3712, -1.0282, 0.0213
1676268862.72, 19.5362, -1.0295, 0.022
1676268862.81, 19.7033, -1.0266, 0.0184
1676268862.9, 19.932, -1.0934, -0.0688
1676268863.0, 20.0263, -1.0262, 0.0173
1676268863.1, 20.2519, -1.0924, -0.0751
1676268863.19, 20.4042, -1.0936, -0.0703
1676268863.29, 20.558, -1.0973, -0.0676
1676268863.39, 20.7113, -1.0982, -0.0703
1676268863.48, 20.8595, -1.0989, -0.0724
1676268863.59, 21.0082, -1.0981, -0.0716
1676268863.69, 21.1536, -1.0977, -0.07
1676268863.79, 21.299, -1.096, -0.0692
1676268863.89, 21.443, -1.0903, -0.0694
1676268863.99, 21.5847, -1.0864, -0.0699
1676268864.09, 21.7286, -1.0826, -0.0709
1676268864.19, 21.8715, -1.0788, -0.07
1676268864.28, 22.0144, -1.0702, -0.0652
1676268864.39, 22.1594, -1.0618, -0.0679
1676268864.5, 22.3032, -1.0541, -0.0712
1676268864.59, 22.4496, -1.0433, -0.0621
1676268864.69, 22.5986, -1.034, -0.0535
1676268864.78, 22.7379, -1.0267, -0.0565
1676268864.88, 22.8795, -1.0163, -0.0592
1676268864.99, 23.0258, -1.0082, -0.0611
1676268865.07, 23.1637, -0.9999, -0.0602
1676268865.17, 23.3073, -0.9925, -0.0467
1676268865.37, 23.5915, -0.9743, -0.0501
1676268865.47, 23.7313, -0.9673, -0.0527
1676268865.57, 23.8846, -0.9516, -0.0412
1676268865.67, 24.0289, -0.9399, -0.0415
1676268865.77, 24.1574, -0.9427, -0.0578
1676268865.87, 24.3059, -0.9202, -0.0416
1676268865.96, 24.4288, -0.9235, -0.0346
1676268866.07, 24.5645, -0.9151, -0.0352
1676268866.17, 24.701, -0.9024, -0.0358
1676268866.27, 24.8325, -0.8962, -0.0381
1676268866.37, 24.9697, -0.8904, -0.0386
1676268866.47, 25.0985, -0.8884, -0.0401
1676268866.56, 25.2284, -0.8731, -0.0417
1676268866.67, 25.357, -0.8694, -0.043
1676268866.77, 25.5026, -0.8654, -0.0429
1676268866.86, 25.6264, -0.8613, -0.044
1676268866.97, 25.754, -0.8478, -0.0483
1676268867.07, 25.8796, -0.8428, -0.0485
1676268867.16, 25.9985, -0.8267, -0.047
1676268867.26, 26.1522, -0.8133, 0.0
1676268867.37, 26.2546, -0.8141, -0.0528
1676268867.48, 26.3704, -0.7991, -0.0489
1676268867.56, 26.5132, -0.7892, 0.0
1676268867.67, 26.6193, -0.7885, -0.0512
1676268867.77, 26.7516, -0.7901, -0.1255
1676268867.87, 26.8742, -0.7853, -0.1303
1676268868.07, 27.1246, -0.7533, -0.1561
1676268868.17, 27.2161, -0.7837, -0.0697
1676268868.26, 27.3663, -0.7123, -0.1447
1676268868.37, 27.4275, -0.7328, -0.109
1676268868.47, 27.5769, -0.7055, -0.0259
1676268868.56, 27.6818, -0.6685, -0.1224
1676268868.67, 27.7987, -0.684, -0.1241
1676268868.77, 27.9297, -0.7181, -0.1181
1676268868.87, 28.0327, -0.6671, -0.1243
1676268868.97, 28.1339, -0.6655, -0.1175
1676268869.07, 28.2447, -0.6538, -0.1194
1676268869.17, 28.3457, -0.6411, -0.1156
1676268869.27, 28.4526, -0.6208, -0.1122
1676268869.37, 28.5661, -0.6162, -0.1196
1676268869.47, 28.6582, -0.6104, -0.1073
1676268869.57, 28.7702, -0.6065, -0.1108
