1676267060.68, 9.5818, 0.6425, -0.2122
1676267060.79, 9.7935, 0.6737, -0.2087
1676267060.88, 10.0171, 0.7205, -0.2052
1676267060.98, 10.2191, 0.6847, -0.2016
1676267061.09, 10.4451, 0.7042, -0.1979
1676267061.18, 10.6697, 0.7412, -0.1943
1676267061.28, 10.8499, 0.6875, -0.1911
1676267061.38, 11.0618, 0.7231, -0.1877
1676267061.48, 11.2743, 0.7343, -0.1842
1676267061.58, 11.4583, 0.734, -0.1812
1676267061.68, 11.6646, 0.7609, -0.1779
1676267061.78, 11.8592, 0.752, -0.1746
1676267061.88, 12.0665, 0.7971, -0.1714
1676267061.98, 12.2633, 0.8001, -0.1682
1676267062.09, 12.471, 0.7913, -0.1648
1676267062.18, 12.6225, 0.832, -0.1531
1676267062.28, 12.8252, 0.8351, -0.1594
1676267062.38, 13.0223, 0.8365, -0.1562
1676267062.49, 13.2206, 0.8487, -0.1724
1676267062.58, 13.4157, 0.8501, -0.175
1676267062.68, 13.6141, 0.8482, -0.17
1676267062.78, 13.8099, 0.8526, -0.1917
1676267062.89, 13.9985, 0.8551, -0.1853
1676267062.99, 14.188, 0.8534, -0.1772
1676267063.08, 14.3838, 0.8729, -0.1716
1676267063.18, 14.565, 0.8701, -0.1648
1676267063.28, 14.7502, 0.8729, -0.1651
1676267063.38, 14.9641, 0.869, -0.1504
1676267063.49, 15.1806, 0.8613, -0.1477
1676267063.68, 15.5122, 0.8678, -0.1062
1676267063.79, 15.6899, 0.8642, -0.0978
1676267063.98, 16.0707, 0.8612, -0.0892
1676267064.08, 16.2633, 0.8601, -0.112
1676267064.19, 16.4551, 0.8593, -0.1089
1676267064.29, 16.61, 0.8615, -0.0885
1676267064.38, 16.7899, 0.8846, -0.0637
1676267064.48, 16.9693, 0.8783, -0.0561
1676267064.59, 17.1453, 0.8739, -0.0589
1676267064.68, 17.3185, 0.8854, -0.0589
1676267064.78, 17.4959, 0.8899, -0.0563
1676267064.88, 17.6671, 0.8841, -0.0572
1676267064.98, 17.867, 0.8455, -0.0834
1676267065.08, 18.0427, 0.8492, -0.0812
1676267065.19, 18.1827, 0.8701, -0.055
1676267065.28, 18.293, 0.944, 0.0
1676267065.38, 18.5435, 0.8551, -0.0753
1676267065.48, 18.713, 0.8388, -0.0732
1676267065.58, 18.8771, 0.8424, -0.0715
1676267065.68, 19.0456, 0.8411, -0.0697
1676267065.79, 19.2322, 0.8095, -0.1235
1676267065.88, 19.3783, 0.8294, -0.1493
1676267065.98, 19.5341, 0.8469, -0.0988
1676267066.08, 19.6921, 0.8339, -0.0957
1676267066.18, 19.8591, 0.841, -0.094
1676267066.29, 20.0109, 0.8292, -0.0929
1676267066.38, 20.1671, 0.8259, -0.0905
1676267066.48, 20.3299, 0.8266, -0.0884
1676267066.58, 20.4791, 0.8258, -0.0873
1676267066.69, 20.6345, 0.8235, -0.0869
1676267066.78, 20.7872, 0.8181, -0.0853
1676267066.88, 20.9383, 0.82, -0.0848
1676267066.98, 21.0888, 0.8146, -0.0843
1676267067.08, 21.2408, 0.8058, -0.0844
1676267067.18, 21.3886, 0.803, -0.0843
1676267067.28, 21.5361, 0.803, -0.0844
1676267067.39, 21.6842, 0.7999, -0.0846
1676267067.48, 21.8306, 0.8, -0.0844
1676267067.58, 21.9725, 0.7972, -0.0855
1676267067.69, 22.1227, 0.7955, -0.0857
1676267067.78, 22.2657, 0.7888, -0.0877
1676267067.88, 22.414, 0.7947, -0.0787
1676267067.99, 22.5637, 0.7953, -0.0791
1676267068.08, 22.6978, 0.788, -0.0762
1676267068.18, 22.8439, 0.783, -0.0783
1676267068.28, 22.9794, 0.7815, -0.0781
1676267068.38, 23.1283, 0.7882, -0.0434
1676267068.48, 23.2616, 0.7806, -0.042
1676267068.59, 23.4056, 0.7784, -0.0436
1676267068.68, 23.5393, 0.7778, -0.0425
1676267068.78, 23.6765, 0.7716, -0.0439
1676267068.89, 23.8115, 0.7708, -0.0434
1676267068.98, 23.9495, 0.7627, -0.0443
1676267069.08, 24.0801, 0.7543, -0.0442
1676267069.18, 24.2159, 0.7533, -0.0452
1676267069.28, 24.3417, 0.7478, -0.044
1676267069.38, 24.4746, 0.7365, -0.0465
1676267069.48, 24.6101, 0.7344, -0.0458
1676267069.58, 24.7386, 0.7301, -0.0484
1676267069.68, 24.8809, 0.7354, -0.1197
1676267069.78, 25.0097, 0.7235, -0.1247
1676267069.88, 25.1469, 0.7227, -0.1311
1676267069.98, 25.2457, 0.707, -0.0838
1676267070.08, 25.3686, 0.6984, -0.0852
1676267070.19, 25.4848, 0.6884, -0.092
1676267070.28, 25.6184, 0.6819, -0.0911
1676267070.38, 25.7412, 0.6765, -0.0899
1676267070.49, 25.8803, 0.6787, -0.0791
1676267070.58, 26.0023, 0.6695, -0.0966
1676267070.68, 26.1241, 0.6598, -0.1013
1676267070.98, 26.4646, 0.6041, -0.114
1676267071.08, 26.5928, 0.5995, -0.1144
1676267071.19, 26.7335, 0.6177, -0.0631
1676267071.28, 26.8507, 0.6091, -0.0641
1676267071.38, 27.0048, 0.6084, 0.0
1676267071.48, 27.1261, 0.5966, 0.0
1676267071.58, 27.2309, 0.5874, 0.0
1676267071.68, 27.3423, 0.579, 0.0
1676267071.78, 27.4504, 0.5676, 0.0
1676267071.88, 27.5635, 0.5659, -0.1319
1676267071.99, 27.6748, 0.5566, -0.1297
1676267072.08, 27.7893, 0.5439, -0.1318
1676267072.18, 27.8973, 0.5389, -0.1337
1676267072.28, 28.0022, 0.523, -0.136
1676267072.38, 28.1155, 0.5176, -0.1379
1676267072.48, 28.2297, 0.5107, -0.1398
1676267072.59, 28.3329, 0.5028, -0.1368
1676267072.68, 28.4387, 0.4949, -0.1388
1676267072.78, 28.5305, 0.4839, -0.129
1676267072.88, 28.6424, 0.4743, -0.1368
1676267072.98, 28.7414, 0.4548, -0.1256
1676267073.08, 28.8364, 0.4406, -0.1186
1676267073.19, 28.9297, 0.4371, -0.127
1676267073.28, 29.0451, 0.433, -0.1279
1676267073.38, 29.1268, 0.4153, -0.1097
1676267073.48, 29.2292, 0.4069, -0.1134
1676267073.59, 29.3167, 0.3997, -0.1162
1676267073.68, 29.4171, 0.3999, -0.1242
1676267073.78, 29.4847, 0.3882, -0.0543
1676267073.88, 29.604, 0.3619, -0.1279
1676267073.98, 29.7086, 0.3712, -0.1211
1676267074.08, 29.7894, 0.3698, -0.1242
1676267074.18, 29.8541, 0.3312, -0.0564
